frequency,recency,T,monetary_value,pred_purchases,est_trans_value,clv
5.0,336.0,379.0,287.77799999999996,2.34,313.61786258505936,707.4387740173815
11.0,332.0,389.0,664.5909090909091,4.7,640.9637519962472,2921.038557124925
1.0,161.0,269.0,71.4,0.92,261.9792680074905,224.60432610682489
2.0,287.0,393.0,351.74,1.07,378.0476095346338,385.3319250842713
4.0,170.0,341.0,590.15,2.11,551.7008057402555,1120.9747602215887
5.0,352.0,390.0,259.212,2.28,290.5384969129907,639.159476081346
5.0,185.0,225.0,407.07800000000003,3.59,410.0040673276832,1434.5483328580224
6.0,229.0,303.0,269.43333333333334,3.32,294.71195425611256,949.4418802163913
3.0,242.0,322.0,196.43999999999997,1.74,260.53762373456976,435.99658892425464
7.0,301.0,379.0,1195.847142857143,3.16,1083.5626223318918,3313.3779038713637
16.0,266.0,288.0,204.425625,8.64,219.49313708226043,1852.5825602647112
1.0,274.0,351.0,280.71,0.74,357.6137834349968,245.77207349747945
1.0,60.0,389.0,118.10000000000001,0.68,283.31667123936927,166.36363607478626
1.0,160.0,247.0,188.9,0.99,315.66545386928397,290.90570379352096
3.0,65.0,159.0,328.4666666666667,3.02,355.098037417923,1047.7096547350961
3.0,287.0,309.0,306.5233333333333,1.8,339.3817375977474,588.292525732268
3.0,217.0,325.0,104.0,1.73,194.3300547518706,322.61148255376025
1.0,182.0,288.0,385.31,0.87,405.40591144472955,328.6144970942459
4.0,132.0,182.0,310.74,3.47,336.29967325778347,1143.3256755683901
5.0,283.0,341.0,164.224,2.56,213.79471806896436,528.5988331461334
1.0,42.0,159.0,120.0,1.38,284.1847882873472,363.55140009373736
1.0,231.0,282.0,52.4,0.89,253.29809752771112,209.9796742632875
1.0,273.0,360.0,946.3199999999999,0.72,661.7334614900465,444.6650903371795
1.0,139.0,169.0,225.7,1.32,332.47951037748817,415.1732448036011
1.0,21.0,57.0,200.4,2.55,320.91984652809776,798.9536109719284
5.0,301.0,355.0,197.802,2.47,240.92343544405088,575.3089092701829
1.0,211.0,257.0,140.75,0.96,293.66554025868516,263.00902338270714
3.0,20.0,70.0,286.59,5.03,325.1050441563605,1645.4916911400728
6.0,309.0,379.0,334.205,2.75,348.77360318595385,926.6183008024449
13.0,366.0,389.0,379.2476923076923,5.51,382.85541854818064,2045.0606384324758
8.0,368.0,394.0,417.82875,3.46,418.4087666462499,1398.9326526775692
1.0,249.0,289.0,61.5,0.87,257.455921283816,209.2368444759699
2.0,245.0,299.0,475.75,1.35,455.82986603161555,588.2165071378793
2.0,159.0,196.0,129.0,1.88,238.33936171479897,434.0581715819328
2.0,211.0,267.0,297.71500000000003,1.48,344.1617422074067,488.3243146319372
2.0,265.0,301.0,514.635,1.34,480.2195365733875,616.2187202998468
1.0,73.0,297.0,151.9,0.85,298.7600166191873,228.89672450706854
1.0,24.0,281.0,315.17,0.89,373.3586852630598,285.96690125001965
2.0,101.0,361.0,258.605,1.15,319.6309458877796,350.42604263922794
4.0,223.0,323.0,140.4625,2.21,205.03033308998653,436.6238000733632
9.0,252.0,323.0,308.9288888888889,4.56,322.15663786072133,1428.021551059127
2.0,111.0,183.0,102.56,1.98,221.7555147526169,425.915420282973
5.0,276.0,325.0,191.268,2.66,235.64441229410698,607.194379716486
2.0,200.0,233.0,297.135,1.65,343.79795131337994,545.5281807022698
4.0,154.0,234.0,145.94,2.87,209.25301553933602,583.1112223068809
2.0,157.0,199.0,811.1,1.86,666.1699976037697,1198.839690003806
1.0,105.0,185.0,725.02,1.23,560.62067058609,649.2559806430422
1.0,186.0,231.0,598.64,1.04,502.8771797842733,491.2922094296761
2.0,214.0,326.0,304.86,1.25,348.64326968640785,417.92280745409505
6.0,267.0,296.0,223.01166666666666,3.39,255.96612640847164,841.1481361703986
1.0,105.0,249.0,30.6,0.98,243.33759666143797,220.53610218286997
1.0,22.0,59.0,159.72,2.51,302.3330036271807,739.3126938329051
5.0,258.0,394.0,301.22200000000004,2.26,324.47969105580404,707.3346062190184
5.0,247.0,296.0,1039.2959999999998,2.88,920.792781409595,2568.981348852917
10.0,341.0,383.0,379.5591,4.36,384.10107927804336,1621.832074707641
23.0,368.0,390.0,461.3195652173913,9.51,459.40273311392536,4245.621169871285
1.0,44.0,135.0,372.8,1.55,399.690046039359,579.9568633942897
5.0,135.0,220.0,608.2719999999999,3.65,572.5549984005032,2039.4496106915872
12.0,356.0,378.0,444.79583333333335,5.23,442.7694901654934,2247.241068779175
4.0,369.0,392.0,997.33,1.87,865.6016436637835,1558.617775636179
2.0,199.0,311.0,513.34,1.31,479.407279318621,598.2517475576686
2.0,247.0,315.0,426.78000000000003,1.29,425.11462451353486,524.8118913333166
1.0,116.0,309.0,1535.31,0.82,930.8451773261122,700.6761917714579
2.0,162.0,360.0,600.75,1.15,534.2330759511601,587.6469253441581
3.0,238.0,312.0,1772.8466666666666,1.79,1389.5948838829934,2388.8941861913677
4.0,134.0,253.0,63.375,2.69,145.60248583955683,380.5877444607663
2.0,133.0,284.0,827.6700000000001,1.41,676.5631271107046,911.4143047517709
3.0,269.0,357.0,283.7,1.6,323.0351623480524,494.5957730857491
1.0,145.0,274.0,633.25,0.91,518.6906171687556,436.66780303182827
2.0,47.0,82.0,747.435,3.36,626.2376747275473,2093.3227362489865
1.0,9.0,80.0,35.400000000000006,2.14,245.5307344668559,499.8017154174643
1.0,127.0,289.0,1108.65,0.87,735.9026406470248,589.4007612768276
2.0,318.0,390.0,1763.2600000000002,1.08,1263.3892004597183,1296.492252167472
1.0,35.0,106.0,123.2,1.81,285.64688015762584,490.7923489696975
1.0,249.0,302.0,737.56,0.84,566.3502431027443,443.1800075788195
5.0,359.0,395.0,913.5319999999999,2.26,819.1841087084103,1782.0876636683024
3.0,303.0,388.0,303.18333333333334,1.49,336.9895558538896,479.8155105868007
3.0,110.0,157.0,517.23,3.04,490.2945044567689,1460.7805026619853
1.0,23.0,94.0,521.76,1.95,467.7504226008292,866.334172684294
3.0,149.0,389.0,374.1766666666667,1.48,387.8365486489829,550.4908646922087
10.0,359.0,395.0,379.71500000000003,4.24,384.24041697316676,1579.1111698433529
1.0,21.0,78.0,359.63,2.17,393.67262418574353,820.0759594541754
4.0,251.0,345.0,331.185,2.09,352.06101377388575,708.4591564613403
2.0,55.0,176.0,87.75,2.04,212.46630244134926,420.2499511314903
2.0,192.0,221.0,311.65,1.72,352.9021320492375,584.3740542166263
1.0,336.0,380.0,75.9,0.69,264.0353347000698,169.68805250721442
2.0,243.0,381.0,247.45000000000002,1.1,312.6342434345594,327.41366017846536
1.0,204.0,288.0,428.76,0.87,425.25837762085655,345.4844163031895
2.0,83.0,318.0,430.34000000000003,1.28,427.3475479320434,522.58496603903
36.0,364.0,392.0,641.8272777777778,14.66,634.8110190810073,9054.170807316532
3.0,338.0,388.0,372.5933333333333,1.49,386.70253035723397,550.6185064796232
3.0,48.0,344.0,137.31666666666666,1.65,218.19218701719865,342.2457792776166
2.0,140.0,260.0,441.89,1.51,434.5920045286093,630.2230166797331
2.0,256.0,385.0,158.625,1.09,256.920922465731,266.62452039644074
2.0,122.0,326.0,212.28,1.25,290.57471629159636,348.11071532626164
12.0,356.0,385.0,441.2008333333333,5.15,439.4984945372523,2195.0955061743803
3.0,257.0,320.0,477.5166666666667,1.75,461.850938292775,777.032196220538
1.0,71.0,236.0,942.86,1.02,660.1525746553077,619.0771168298279
10.0,348.0,387.0,392.446,4.32,395.6189172721787,1655.3336794837219
2.0,245.0,379.0,163.965,1.1,260.27030759349395,273.8345791386033
4.0,253.0,316.0,438.4225,2.25,434.7319237076358,943.3473290194116
1.0,41.0,269.0,308.8,0.92,370.4482086337864,302.8286516671696
3.0,195.0,353.0,187.70666666666668,1.61,254.28261757797554,393.06992806879833
2.0,270.0,312.0,396.72,1.3,406.26022059208276,505.66139374148366
1.0,124.0,157.0,341.49,1.39,385.38439089610154,508.2988616809469
1.0,138.0,183.0,418.62,1.24,420.6253740069111,493.6220159242041
2.0,28.0,108.0,25.275,2.85,173.2803781235609,486.29285057329025
2.0,71.0,395.0,110.935,1.07,227.0085298172264,229.641049649577
5.0,229.0,334.0,210.07799999999997,2.6,250.841600150006,631.308104590439
1.0,132.0,163.0,496.39,1.35,456.15877549177645,585.2245653861079
10.0,233.0,320.0,334.07,5.07,343.4445921244983,1693.8577452021123
6.0,360.0,390.0,794.6916666666667,2.68,733.1186384669079,1899.607235942951
6.0,229.0,260.0,306.1133333333333,3.76,325.3269034275081,1191.4758214578424
5.0,247.0,285.0,668.366,2.97,621.106822271444,1789.0454013921976
4.0,364.0,387.0,388.06000000000006,1.89,395.9067580562687,720.9512993809137
1.0,49.0,394.0,35.72,0.67,245.67694365388377,140.47236357045165
1.0,9.0,45.0,990.37,2.83,681.8600698918508,1899.0992720960462
1.0,58.0,339.0,529.62,0.76,471.34168575720116,315.685655384468
2.0,190.0,254.0,1189.2,1.54,903.3240269684081,1335.701587759207
3.0,315.0,382.0,276.8433333333333,1.51,318.1242662930469,459.19086360045924
3.0,224.0,275.0,707.8733333333333,1.98,626.8374690041336,1198.6776042837628
1.0,140.0,243.0,319.62,1.0,375.391906770166,349.77836227431766
2.0,220.0,285.0,221.57,1.4,296.40164285281685,398.25190267152846
35.0,368.0,393.0,210.60914285714287,14.23,217.56270822414623,3011.60339799677
1.0,92.0,212.0,330.06,1.11,380.16198149695003,393.10149735937546
4.0,150.0,381.0,461.59499999999997,1.92,452.5959326638295,834.496417768634
1.0,52.0,152.0,69.15,1.42,260.95123466120083,347.3462410623473
2.0,238.0,301.0,291.1,1.34,340.0126443384644,436.28728106848314
3.0,228.0,340.0,318.9633333333333,1.66,348.29154026049923,556.2177288345281
3.0,208.0,334.0,609.8633333333333,1.69,556.640543041408,902.6382680456854
1.0,25.0,134.0,163.06,1.55,303.85906201678404,438.5789362597888
1.0,263.0,336.0,133.88,0.77,290.52661177468076,207.35271615498812
4.0,361.0,392.0,428.77,1.87,427.29067453513994,769.3836457394942
1.0,256.0,296.0,311.14,0.85,371.5173633139276,295.9186713826845
7.0,360.0,393.0,342.81142857142856,3.06,354.3516197013105,1049.7086480592668
1.0,229.0,391.0,167.52,0.67,305.8968525609848,190.16762239903738
7.0,316.0,340.0,895.5485714285714,3.47,826.8547041372561,2778.5638614873137
17.0,360.0,389.0,184.0494117647059,7.11,199.62012631553358,1379.3559031821078
5.0,364.0,389.0,575.446,2.29,546.0338453671305,1203.9455375494776
4.0,301.0,326.0,188.8325,2.19,242.3194522273731,512.0199200524537
1.0,84.0,227.0,949.62,1.06,663.2412437312714,646.1933369929153
1.0,133.0,205.0,180.6,1.14,311.87315308074875,334.0722062982179
3.0,182.0,318.0,252.50666666666666,1.76,300.69380829713293,508.51597758053373
3.0,91.0,117.0,251.12,3.72,299.70064701425383,1101.3201061226491
5.0,343.0,375.0,500.006,2.36,485.08350768244037,1104.4204318563663
2.0,196.0,240.0,154.44,1.61,254.29598299762466,393.9088461681826
1.0,214.0,312.0,319.85,0.82,375.4969946233423,284.87289249052293
2.0,254.0,339.0,158.7,1.21,256.96796439168276,297.87348064559177
1.0,195.0,301.0,186.60000000000002,0.84,314.6145753375212,245.8006370280454
5.0,351.0,379.0,539.13,2.34,516.6930120776659,1165.5343509174409
1.0,36.0,59.0,566.95,2.51,488.3979012314203,1199.2967716281391
4.0,269.0,344.0,544.3575000000001,2.09,516.3987179151827,1041.8015162630925
3.0,370.0,393.0,314.34,1.47,344.9802068485923,485.7311985046137
7.0,141.0,177.0,236.84857142857143,5.82,263.7700883483764,1510.605903543307
1.0,26.0,108.0,302.0,1.79,367.3412634094443,620.2907230251465
4.0,279.0,332.0,302.025,2.16,329.5811561338983,685.5741699202542
3.0,170.0,247.0,201.51,2.16,264.16886967509646,552.0498055933522
1.0,188.0,312.0,263.14,0.82,349.58598525974816,264.49085042970535
1.0,143.0,227.0,474.9,1.06,446.33991477543657,440.4004764585658
16.0,353.0,386.0,239.26624999999999,6.76,251.92443119314095,1653.175989124925
1.0,53.0,344.0,851.16,0.75,618.2545044976357,406.20962458501447
2.0,233.0,301.0,171.635,1.34,265.0811285541572,340.13581291291536
1.0,154.0,201.0,250.5,1.16,343.8107223721476,375.0976800544502
1.0,42.0,81.0,272.74,2.12,353.9722608705841,726.0601120281982
5.0,230.0,315.0,501.178,2.73,486.03040317245177,1286.1913827134601
5.0,66.0,103.0,306.366,6.22,328.63568969114397,2040.812010690232
6.0,311.0,346.0,672.2383333333333,2.97,630.9130066275413,1814.4013482111031
1.0,6.0,92.0,93.6,1.97,272.1225303575485,504.7808867695734
9.0,316.0,388.0,241.7444444444444,3.9,262.8101788867079,993.8337580660065
1.0,31.0,200.0,660.0,1.16,530.912791396866,558.4027914159307
8.0,252.0,306.0,184.92000000000002,4.28,215.6291393432845,896.9329825592132
3.0,293.0,351.0,699.8166666666667,1.62,621.0671064543288,965.0185308027764
23.0,369.0,394.0,668.7552173913044,9.42,656.6448691776286,6014.307110057376
2.0,205.0,296.0,271.145,1.36,327.49635590690826,426.19622797893817
2.0,113.0,198.0,333.9,1.87,366.85790341491645,662.7097137459705
2.0,61.0,85.0,140.765,3.29,245.71867183242648,803.740598819695
13.0,349.0,388.0,180.22923076923078,5.52,200.50960556457412,1073.4476158583573
2.0,258.0,294.0,270.11,1.37,326.8471773287745,427.83656173527856
10.0,358.0,388.0,450.56000000000006,4.31,447.55907644088325,1868.4409144023286
6.0,343.0,382.0,283.63666666666666,2.73,306.5667614552508,808.9107740997055
3.0,290.0,316.0,229.48333333333335,1.77,284.2039886316381,483.3352147989026
1.0,228.0,274.0,164.18,0.91,304.37079417138153,258.5314452823762
1.0,177.0,332.0,248.75,0.78,343.011140880589,245.31380460513495
2.0,208.0,395.0,335.895,1.07,368.1092186452323,373.44171856512867
1.0,214.0,320.0,392.8,0.8,408.8281202286004,303.36816781989313
3.0,284.0,390.0,157.31333333333333,1.48,232.51424119025552,329.56063750150724
10.0,363.0,395.0,400.039,4.24,402.4052618460846,1653.7683003092618
3.0,290.0,382.0,307.87,1.51,340.34624999746654,491.2514611947638
7.0,260.0,304.0,429.40857142857146,3.81,428.3785195254019,1584.0728429533633
2.0,130.0,303.0,135.265,1.33,242.26893059596654,308.98276155839994
1.0,2.0,59.0,16.5,2.51,236.89525435802275,572.9455648781025
2.0,156.0,308.0,170.525,1.32,264.38490805007166,332.5960021430643
8.0,372.0,395.0,546.56375,3.45,530.4905811802563,1769.7301453548068
1.0,154.0,203.0,284.24,1.15,359.22665352939794,388.8081900028212
2.0,179.0,217.0,213.45,1.74,291.30857033644327,489.4809806047482
1.0,184.0,228.0,352.78000000000003,1.05,390.54283377592833,385.61534093922296
6.0,316.0,360.0,116.20833333333333,2.87,166.82276159561388,463.54488590980606
6.0,362.0,393.0,301.6333333333334,2.67,321.5876729943607,827.6886544164676
2.0,208.0,317.0,285.925,1.28,336.76675144779523,413.46824405870814
1.0,158.0,208.0,443.88,1.13,432.16676170792306,458.8407113772575
6.0,281.0,337.0,841.1150000000001,3.04,771.8658573972994,2270.745567224018
1.0,123.0,348.0,105.85,0.75,277.7196007984589,188.1765592190533
4.0,87.0,152.0,155.5925,3.96,216.69426471183186,843.6730717399043
1.0,130.0,331.0,128.95,0.78,288.27407648703274,204.81140822343627
4.0,357.0,394.0,295.4175,1.86,324.48734065529004,581.6669565105224
1.0,152.0,297.0,303.03000000000003,0.85,367.81187423019026,289.05428663353945
7.0,253.0,323.0,702.6428571428571,3.62,661.9507417688777,2324.466471153121
2.0,217.0,268.0,580.345,1.47,521.4345359638937,737.5656227152056
9.0,324.0,355.0,356.46555555555557,4.21,364.1475013920483,1488.1124365972678
2.0,296.0,395.0,772.88,1.07,642.1974321387698,651.6671190124657
3.0,94.0,391.0,264.12333333333333,1.48,309.0139214481753,435.69594674935274
6.0,349.0,388.0,220.92166666666665,2.7,254.22170863943626,661.6957956714532
2.0,109.0,260.0,539.03,1.51,495.52070702128583,718.4070149577317
6.0,338.0,395.0,250.155,2.65,278.62130008192446,713.8981371037064
4.0,161.0,184.0,255.46750000000003,3.45,293.6893189571592,990.1416358769441
3.0,308.0,339.0,315.51,1.67,345.81818668102153,553.7371697928314
2.0,284.0,309.0,540.905,1.31,496.696755170079,623.341073942133
4.0,357.0,394.0,860.1725000000001,1.86,759.8649813093059,1362.1127719328895
3.0,217.0,248.0,274.82,2.15,316.67511028653826,659.6428750907386
1.0,96.0,252.0,374.05,0.97,400.26117567618655,358.1246888239037
3.0,289.0,329.0,801.3566666666666,1.71,693.792296355922,1139.890107039318
8.0,244.0,317.0,362.58125,4.16,370.3080943468168,1494.6548547274288
3.0,273.0,315.0,350.6266666666667,1.77,370.9695186885485,632.5926749188365
3.0,266.0,303.0,437.53000000000003,1.83,433.21160476052125,763.5346714237323
2.0,118.0,161.0,539.425,2.18,495.7684611646316,1049.5360525782776
1.0,315.0,392.0,23.75,0.67,240.20780625162277,149.98923165276756
13.0,345.0,385.0,470.08076923076925,5.55,466.07901061750243,2512.230182775078
1.0,80.0,276.0,115.60000000000001,0.9,282.17441196571406,231.75411609376712
1.0,116.0,177.0,282.23,1.28,358.30827707337914,430.4530619412408
2.0,242.0,392.0,77.23,1.07,205.86788829452038,210.282544957381
7.0,264.0,392.0,1013.147142857143,3.07,927.3829361247745,2752.7564697245475
2.0,231.0,278.0,169.60999999999999,1.43,263.8109965534606,361.9371030896672
1.0,21.0,58.0,111.60000000000001,2.53,280.3467971278658,691.561528990965
1.0,12.0,77.0,501.0,2.18,458.2651015923966,957.233980893043
8.0,358.0,389.0,229.78375,3.49,254.68930562906556,861.1422730225271
48.0,362.0,392.0,2685.69375,19.46,2630.9990794533255,49818.92178394357
2.0,245.0,323.0,857.2,1.26,695.0851014220978,839.8945328097288
1.0,85.0,338.0,281.23,0.76,357.8513733639171,245.1454208685769
2.0,253.0,327.0,147.02,1.25,249.6419684568005,298.48998966985994
4.0,251.0,281.0,268.255,2.48,303.54738410020923,727.4363918560508
1.0,107.0,193.0,1838.95,1.2,1069.579419667176,1197.9177416888242
3.0,251.0,354.0,318.9866666666667,1.61,348.30825210900923,537.1932133564763
1.0,189.0,269.0,101.03999999999999,0.92,275.5218939559463,236.97086348847807
6.0,318.0,381.0,235.61666666666667,2.74,266.48688524995043,704.7544028419788
2.0,175.0,240.0,246.39,1.61,311.9693842144417,483.2235446010338
12.0,266.0,295.0,546.3266666666667,6.44,535.1497160250199,3361.2312442841085
1.0,28.0,142.0,138.32,1.49,292.55526424469235,404.9574933648986
5.0,178.0,228.0,274.38800000000003,3.55,302.7996624048102,1048.1821917567981
3.0,226.0,303.0,865.1533333333333,1.83,739.4848775891501,1303.269753306965
3.0,219.0,268.0,229.70666666666668,2.02,284.36394489594795,555.5846573030313
3.0,119.0,387.0,205.32333333333335,1.49,266.90006320301393,380.26669514503544
9.0,343.0,387.0,189.33666666666667,3.91,216.5164860605364,820.6597805725161
2.0,249.0,341.0,183.425,1.21,272.47611931376866,314.24877731707005
1.0,325.0,392.0,337.93,0.67,383.7578136904166,239.75140124225777
2.0,94.0,259.0,3211.020000000001,1.52,2171.4614500046778,3157.6636432940377
7.0,350.0,383.0,919.2300000000001,3.13,847.0985907449299,2566.756385277572
3.0,308.0,390.0,437.84,1.48,433.4336336050111,614.3608210308089
3.0,322.0,394.0,311.77666666666664,1.47,343.14429091942395,482.0496181577349
1.0,51.0,81.0,79.6,2.12,265.7258784250795,546.2251873005939
4.0,365.0,395.0,286.75,1.86,317.8054419552012,568.4241181188806
5.0,237.0,274.0,328.364,3.07,346.40856254888274,1031.2192614211906
2.0,138.0,393.0,355.555,1.07,380.44047550137833,387.44739992969915
9.0,357.0,381.0,426.19222222222226,3.97,425.7395975527872,1635.936022092903
9.0,372.0,395.0,581.1477777777777,3.85,562.617465586325,2094.5569282766605
2.0,189.0,250.0,389.265,1.56,401.5842531524811,601.6083781941469
2.0,154.0,313.0,284.81,1.3,336.0673948153129,417.0066328080466
3.0,105.0,355.0,572.8000000000001,1.6,530.0949653867624,814.236515203759
1.0,18.0,92.0,306.0,1.97,369.1688782472926,691.4569835258457
1.0,73.0,299.0,478.26,0.85,447.8751112392291,341.0545060929599
30.0,369.0,395.0,570.7456666666666,12.18,565.0886605610024,6694.408757904195
1.0,4.0,387.0,356.55,0.68,392.2653607606003,200.87106315573538
9.0,356.0,380.0,309.9622222222222,3.98,323.06941871022076,1244.27578113855
3.0,308.0,387.0,203.67999999999998,1.49,265.723071586525,379.2040644739792
3.0,119.0,309.0,741.6033333333334,1.8,650.9956397287814,1127.563423719982
3.0,254.0,311.0,473.16333333333336,1.79,458.7329848421979,790.7990916537601
1.0,263.0,316.0,210.14000000000001,0.81,325.3700886582584,245.01706841722836
23.0,371.0,394.0,1058.7495652173914,9.42,1027.4746537967937,9410.812495762817
2.0,74.0,222.0,296.53999999999996,1.71,343.4247520341629,566.2157114781902
1.0,129.0,378.0,336.55,0.69,383.1272865713589,241.0573080389364
6.0,280.0,390.0,124.88666666666666,2.68,174.06612947708686,450.97501671100673
3.0,186.0,330.0,351.07,1.7,371.2870438102381,608.2889434122783
2.0,16.0,107.0,29.125000000000004,2.87,175.69519698908286,495.95638590080443
2.0,32.0,117.0,231.13,2.71,302.3979203474637,804.0837314162086
5.0,369.0,393.0,481.09,2.27,469.8006791081615,1026.599802701539
