cust_id,invoice,total_sale,total_pieces
12765,500374,147,101
12765,503854,247.5,148
12765,506713,133.8,73
12765,514310,222.4,145
12765,518139,359.88,265
12765,520181,294,277
12766,529351,874.36,968
12766,533143,1055,408
12766,537818,1149.29,424
12767,535831,949.82,598
12768,522570,168.69,102
12770,521888,1895,1100
12771,518734,282.3,104
12773,509606,124.25,109
12774,513147,98.7,53
12775,529127,172.12,93
12775,533266,127.96,113
12776,497510,55.5,46
12777,521742,519.45,458
12778,504711,378.6,366
12778,522421,177.41,156
12778,531426,397.44,388
12779,489895,371.82,266
12779,499516,318.86,194
12779,513438,556.16,282
12779,520536,527.44,320
12779,521480,168.6,108
12779,532626,549.87,307
12779,536971,248.16,140
12780,505078,337.4,285
12782,515118,288.1,72
12782,522641,594.07,312
12782,524346,17.3,8
12782,526265,612.43,221
12782,531824,351.9,140
12782,536112,423.52,178
12784,513763,1230.33,582
12785,490936,366.9,172
12785,513172,421.55,150
12786,504026,728.5,324
12787,528600,398.52,249
12788,513940,161.1,75
12788,515915,104.4,49
12788,516953,49.2,17
12788,521161,130.2,53
12789,494591,89.25,16
12789,515904,92.25,16
12790,528896,266.93,140
12791,502663,146.68,69
12791,502735,146.68,69
12791,502738,131.68,1
12791,504891,130.07,68
12791,532436,115.8,49
12791,536403,192.6,97
12792,513248,426.47,177
12793,530540,340.05,166
12793,536990,131.8,65
12796,501902,381,182
12797,526389,298.05,97
12797,537915,254.03,118
12798,527041,1533.89,3199
12799,513796,219.35,137
12800,496363,347.33,197
12800,496439,56,2
12800,520520,180.92,85
12801,517124,1071.82,505
12802,509615,774.25,535
12802,512892,346.69,165
12802,520512,483.49,639
12802,522060,10,1
12802,523345,364.41,317
12802,523594,10,1
12803,532317,1092.81,872
12804,517235,179.93,101
12804,520821,147.09,170
12805,496617,266.5,88
12805,504414,253.7,102
12805,519243,471.15,149
12805,534569,443.6,254
12806,506487,1354.5,851
12806,508494,1489.46,1234
12806,517353,20,1
12806,524719,15,1
12807,534190,330.35,145
12808,521220,189.65,95
12808,524840,103.4,39
12808,537246,129.4,53
12809,499780,633.68,191
12809,509398,632.95,107
12810,496354,159.66,98
12810,513260,375.33,291
12811,526093,282.95,98
12811,535388,236.1,107
12813,494630,244.2,181
12813,507620,821.6,547
12813,516967,622,413
12817,524863,195.6,43
12817,530967,329.34,123
12819,521668,540.52,344
12820,490383,148.3,50
12820,494269,334.99,369
12820,498884,371.56,308
12820,509737,228.45,142
12820,516787,207.33,185
12820,528175,278,143
12820,531361,178.55,47
12821,503826,128.08,92
12823,496205,416.5,70
12823,500235,317.5,50
12823,502239,190.5,30
12823,505520,317.5,50
12823,508958,317.5,50
12823,510779,190.5,30
12823,510780,190.5,30
12823,514304,190.5,30
12823,515614,317.5,50
12823,521206,381,60
12823,531950,765,100
12823,531957,765,100
12823,531963,382.5,50
12825,500380,214.83,55
12825,514830,303.8,84
12826,492717,458.2,268
12826,516314,307.66,222
12826,519734,300.87,205
12826,525676,134.3,98
12826,529952,125,64
12826,538107,155,80
12829,511294,92.3,174
12831,521178,146.6,82
12831,521179,89.46,86
12835,490009,285.09,100
12835,490308,194.53,85
12835,491498,209.59,77
12835,491811,290.15,121
12835,493398,66.9,28
12835,493717,299.34,107
12835,494079,150.31,75
12835,496019,75.2,22
12835,496020,37.2,8
12835,496022,3.38,2
12835,497031,113.38,70
12835,497620,67.34,32
12835,498018,239.14,76
12835,498997,239.9,106
12835,499177,15.55,5
12835,499962,208.92,75
12835,501442,517.95,148
12835,503265,472.89,123
12835,503870,138.29,68
12835,504356,89.12,29
12835,505175,153.28,55
12835,506314,84.77,25
12835,507183,140.68,71
12835,508201,78.58,50
12835,508755,182.47,83
12835,509518,28.81,11
12835,510258,113.84,20
12835,510272,15.9,2
12835,510788,121.11,52
12835,510790,4.2,2
12835,511866,52.45,11
12835,512331,132.62,68
12835,512657,196.19,69
12835,513541,134.94,39
12835,514807,160.25,39
12835,516618,163.16,139
12835,518894,29.96,4
12835,518894,84.04,58
12835,520509,123.08,65
12835,522292,68.88,61
12835,523456,26.55,11
12835,525980,233.38,65
12836,489593,423.87,95
12836,495179,260,58
12836,498096,340.35,122
12836,503180,412.49,115
12836,505201,425.6,112
12836,511092,326.85,63
12836,517550,323.86,172
12836,517551,46.8,24
12836,520532,239.94,67
12836,525306,531.6,64
12836,533053,641.4,280
12837,509027,554.31,185
12838,505757,228.05,123
12838,508067,94.25,35
12838,510741,217.54,186
12838,520987,639.01,278
12838,523645,341.24,230
12838,527027,226.35,91
12838,529789,363.22,210
12838,533474,214.9,105
12838,536415,390.79,228
12839,490539,346,188
12839,491923,307.24,190
12839,492768,316.54,274
12839,495702,125.3,6
12839,500174,302.52,264
12839,506262,460.43,293
12839,507666,303.95,238
12839,515184,329.8,240
12839,520584,494.88,355
12839,526178,215.86,142
12839,530649,282.1,182
12839,535085,593.08,399
12839,537648,402.61,271
12840,496750,150,104
12840,511473,491.69,284
12840,524387,673.51,359
12841,515161,345.1,206
12841,516927,204.04,154
12841,518898,107.3,36
12841,520953,84,48
12841,523215,188.18,117
12841,524545,164.57,173
12841,525757,190.3,150
12841,527373,123.02,53
12841,528798,211.03,163
12841,531055,282.96,291
12841,531249,124.45,45
12841,531570,227.4,244
12841,532668,176.1,62
12841,534368,352.44,320
12841,535268,231.45,274
12841,536859,294.25,186
12841,537128,211.74,135
12842,489669,397.2,168
12842,529806,401.8,172
12843,491669,76.84,51
12843,495950,15.9,2
12843,502106,490.84,376
12843,502107,227.02,146
12843,503960,15,1
12843,507521,996.9,390
12843,507593,105,28
12843,509979,101.99,1
12843,511488,965.04,480
12843,512301,252.45,77
12843,512320,39.5,10
12843,512571,105.15,21
12843,512923,86.45,17
12843,514502,531.65,199
12843,516347,106.5,13
12843,517707,4.15,3
12843,520882,111.9,42
12843,529140,76.32,72
12843,530273,72.8,36
12843,530956,141,60
12843,533101,271,200
12843,534400,92.75,25
12844,505704,123.03,37
12844,523720,199.61,61
12846,495754,15.58,1
12847,533472,765.36,624
12848,496529,208,58
12849,506111,472.29,201
12849,525231,550.67,354
12849,531730,288.39,154
12849,534506,728.32,550
12850,523106,330,200
12851,519711,148.95,51
12853,497002,413,292
12853,511135,511.04,248
12853,517155,411.26,146
12853,517161,17.7,6
12853,526145,597.4,176
12854,491584,525.34,308
12854,498905,605.91,316
12854,499386,109.59,109
12854,510188,428.68,275
12855,530410,383.32,95
12855,532068,183.47,114
12855,532074,7.95,1
12855,536608,38.1,30
12857,495536,204.6,89
12857,506447,440.05,172
12857,517860,829.35,416
12857,524602,1107.6,400
12858,534160,177.92,63
12859,521575,575.1,292
12860,494622,55.47,27
12861,503116,68.25,27
12862,517740,510.68,361
12862,526181,497.64,252
12863,506410,632.35,181
12863,508187,311.1,110
12863,511777,421.4,68
12863,515122,322.1,128
12863,535367,584.4,220
12864,516335,152.45,231
12865,519792,1043.15,689
12865,535576,712.09,359
12866,516921,342.83,161
12866,519930,325.4,221
12867,492413,295.64,239
12867,497912,699.93,624
12867,507667,643.2,608
12867,517106,606.26,631
12867,522982,704.63,691
12867,531371,926.81,848
12868,532424,301.05,167
12868,534766,135.65,75
12868,536523,203.3,112
12869,495885,337.67,144
12870,502616,209.3,154
12870,519708,282.7,230
12870,535993,1184.95,522
12871,523932,363.38,284
12872,490140,407.22,227
12872,496033,246.78,158
12872,497901,293.59,127
12872,500334,315.28,188
12872,507261,337.33,140
12872,512890,134.37,31
12872,516591,276.34,169
12872,522074,206.94,83
12872,528081,210.29,67
12872,534177,278.85,143
12872,538086,378.53,203
12873,495810,492.4,248
12873,531255,1160.9,410
12874,510757,489.26,372
12874,534033,459.16,251
12875,494118,305.28,864
12875,504826,354.24,1152
12875,520370,354.24,1152
12876,506249,885.54,412
12876,531960,978.23,694
12877,494679,299.49,215
12877,505729,182.45,119
12877,510776,124.82,134
12877,516760,73.06,78
12877,519894,208.51,153
12877,525103,79.9,22
12877,528356,269.63,249
12877,530565,181.54,114
12880,508330,337.18,142
12880,534489,302.95,137
12887,534065,222.4,100
12889,516943,99.41,57
12889,520723,71.6,20
12889,525584,165.6,40
12889,534700,48.85,7
12890,533505,98.05,60
12890,533505,238.75,147
12891,498380,21,50
12891,502261,63,150
12891,508200,73.5,175
12891,511781,42,100
12891,515315,204,600
12891,515428,21,50
12891,515883,17,50
12891,521683,68,200
12892,531390,263.38,140
12894,508213,157.35,33
12897,512175,104.15,27
12897,534653,193.6,112
12898,498352,158.32,96
12898,521033,152.64,144
12899,528424,366.4,108
12900,526905,340.33,139
12903,525840,833.53,493
12905,495716,593.66,322
12905,507926,424.76,210
12907,517866,328.43,105
12907,531729,180.48,72
12908,501830,318,600
12908,516742,318,600
12908,534741,390,600
12909,499013,284.11,293
12909,509568,302.5,174
12909,526246,337.91,201
12910,502839,1017.96,796
12910,517962,321.42,150
12910,523179,775.2,536
12910,523180,106.72,160
12910,535231,500.18,298
12911,511051,1680.47,820
12913,489540,537.96,188
12913,490705,204,80
12913,494029,478.77,237
12913,503355,300.87,133
12913,508856,382.14,226
12913,529193,602.37,289
12913,531574,204,80
12913,534934,1089.5,434
12913,537433,417.62,146
12914,530797,223.98,336
12915,506459,206.3,103
12915,520084,405.15,215
12915,536707,199.65,41
12916,495355,379.33,157
12916,504122,776.29,345
12916,523636,492.25,153
12917,491104,1552.9,322
12917,507600,549.1,170
12917,517509,984.2,352
12917,530908,594,120
12917,530911,85,20
12918,502263,10953.5,1
12920,491954,88.5,34
12920,491955,50.4,24
12920,508612,184.96,234
12921,489580,261,276
12921,489914,993,508
12921,491069,521.05,418
12921,492735,668.65,337
12921,495916,346.95,307
12921,495917,533.72,244
12921,498240,549.5,414
12921,501556,1050.56,720
12921,502229,531.42,300
12921,503048,437.9,226
12921,505558,457.32,379
12921,505877,486.62,306
12921,509440,849.43,588
12921,509454,893.74,702
12921,512624,474.92,316
12921,513568,684.12,569
12921,514391,527.04,424
12921,514394,39,20
12921,516367,382.32,248
12921,519380,353.3,237
12921,519381,315.6,152
12921,521563,428.7,353
12921,521686,519.1,390
12921,521989,534.7,224
12921,522808,641.2,290
12921,522809,417.58,258
12921,522814,981,562
12921,524989,443.09,163
12921,524991,66,60
12921,526873,395.62,322
12921,526874,91.2,72
12921,529591,413.48,268
12921,529592,185.2,80
12921,529593,312.72,237
12921,533373,479.8,212
12921,533764,339.6,112
12921,533959,1040,508
12921,536561,322.4,140
12921,537683,365.4,240
12923,508215,426.2,112
12923,532747,186.7,56
12924,491071,194.1,106
12924,491072,15.45,5
12924,491941,70.8,48
12924,500995,138.89,158
12924,509982,728.75,355
12924,522160,116.76,108
12924,526118,113.63,54
12924,532324,157.32,108
12925,505772,35.28,108
12926,491833,390.66,187
12926,499849,221.74,86
12926,524982,368.11,234
12926,528763,567.95,259
12927,531853,197.31,145
12928,511329,484.79,375
12928,513575,333.6,176
12928,517668,292.5,150
12928,523335,342.94,226
12928,523336,19.5,10
12928,523695,30,24
12928,535586,738.86,466
12931,489523,1160,800
12931,490119,108.75,75
12931,494439,328.5,110
12931,496068,176.7,70
12931,498473,210,100
12931,498504,612.5,450
12931,499245,373.5,282
12931,500970,203.7,90
12931,500971,588,144
12931,501464,205.56,72
12931,502905,306,36
12931,502991,918.5,486
12931,503160,123.28,124
12931,503796,74.6,80
12931,504099,322,400
12931,505086,339,220
12931,505088,59,20
12931,506687,612.5,450
12931,508049,212,200
12931,508094,2532.82,1796
12931,508095,4798.8,3560
12931,508096,4815.8,3564
12931,508766,348.25,35
12931,511332,192.9,100
12931,517845,240,64
12931,520171,1387.2,824
12931,520173,2982.82,1916
12931,522863,829.2,406
12931,523285,881.6,608
12931,524874,5715.8,3804
12931,525426,360,500
12931,526585,5698.8,3800
12931,526713,1160,800
12931,528138,360,500
12931,528579,2764,1674
12931,531870,1963.2,1624
12931,531872,360,500
12931,532054,580,400
12931,532358,4176,2880
12931,532431,72.5,50
12931,534758,417.6,288
12931,534760,720,1000
12932,497495,424.72,496
12932,500508,111.3,72
12932,505468,186.35,73
12932,505472,27.5,14
12932,506714,75.84,35
12932,511041,372.03,306
12932,511503,364.32,288
12932,512907,136.5,325
12933,491397,155.79,67
12933,522458,257.21,153
12933,522459,8.85,3
12933,530657,469.55,181
12933,535066,188.1,56
12934,489935,181.65,31
12935,504162,478.66,349
12935,504630,19.8,12
12935,507694,250.21,119
12935,507695,82.98,78
12935,513663,308.38,166
12935,516876,347.3,224
12935,524871,285.8,226
12935,535997,310.03,174
12937,490085,170.06,108
12937,492580,144.51,111
12937,511290,587.87,379
12937,518944,328.05,165
12937,521180,362.85,213
12939,494206,495,300
12939,499059,292.5,150
12939,506173,585,300
12939,511439,780,400
12939,511440,97.5,50
12939,517404,3417.12,1296
12939,521312,195,100
12939,521313,1980,1200
12939,527454,1689.12,480
12939,532853,2442,696
12939,534802,408,96
12939,535311,1301.76,384
12941,492074,377.49,381
12942,537885,258.75,69
12943,504372,315.85,155
12943,510436,180.65,67
12945,498588,437.16,281
12946,524418,324.45,149
12947,536582,304.04,184
12948,489801,128.48,144
12948,491062,124,80
12949,490093,1794.7,896
12949,495399,521.77,381
12949,496093,909.5,520
12949,498353,443.06,196
12949,503178,673.28,334
12949,505044,11.6,8
12949,505047,59.4,20
12949,505051,863.2,618
12949,516960,1389.12,850
12949,519622,790.98,440
12949,521036,547.09,279
12949,530753,2395.73,967
12949,530780,226.2,44
12949,534447,733.85,299
12951,493990,168.3,90
12951,497583,190.1,87
12951,501674,155.05,45
12951,507483,192.15,79
12951,513631,180.85,78
12951,517361,224.45,99
12951,524842,322.95,223
12951,531261,333.6,242
12951,533593,382.2,216
12953,514677,498.96,280
12954,500904,162.45,83
12956,492231,53,16
12956,492253,223.7,154
12956,495346,137.12,136
12957,491468,1107.95,625
12957,500998,1609.01,693
12957,504437,720.34,222
12957,512455,1133.25,557
12957,512456,118.88,40
12958,507039,166.89,39
12958,530916,372.6,92
12959,518989,150.95,109
12960,498101,413.67,321
12960,507818,319.9,386
12960,519057,412.3,521
12960,528414,176.2,151
12961,535346,211.99,180
12963,515149,716.08,460
12963,520575,60.6,20
12963,521553,174.6,68
12963,524750,427.88,208
12963,537880,365.8,172
12964,524380,132.24,56
12967,534061,1277.62,474
12967,536851,1368.4,360
12969,504718,122.45,55
12970,490300,260.64,189
12970,533022,134.43,54
12970,534779,63.35,23
12970,534780,0.95,1
12970,534822,602.61,432
12970,534835,10.75,5
12971,492232,61.45,3
12971,493952,212.4,696
12971,495154,130.8,24
12971,497807,399.3,722
12971,503828,636.6,1588
12971,505240,148.6,36
12971,506691,142.2,84
12971,508107,175.9,54
12971,512101,267,92
12971,513037,79.3,26
12971,516191,166.2,36
12971,516903,115.3,74
12971,518349,114.6,28
12971,520316,102,40
12971,524603,205.2,52
12971,524852,123.2,40
12971,526658,129,78
12971,527976,121.2,48
12971,529075,51,12
12971,531833,167.4,52
12971,532363,106.8,72
12971,532512,284.3,650
12971,532825,66.15,45
12971,533206,112.8,40
12971,534691,114.39,153
12971,534692,51,60
12971,535204,61.2,48
12971,535470,64.2,60
12971,536281,74.6,68
12971,536282,30.6,36
12971,536806,45.12,84
12971,537472,111.54,126
12971,537862,111.53,71
12972,498112,469.51,219
12972,499761,164.1,96
12972,507120,385.43,427
12972,528397,142.16,102
12973,528431,385.55,31
12974,509407,264.15,80
12975,490399,441.63,115
12975,515024,511.38,119
12975,516348,295.18,82
12975,524338,200.88,50
12975,524339,17.7,6
12975,524409,633.32,539
12976,497842,377.62,318
12976,500899,306.6,325
12976,505530,513,260
12976,508248,421.8,472
12976,519666,316.6,348
12976,519669,76.5,78
12976,535488,405.66,322
12977,516140,102,20
12977,516142,122.95,50
12977,517052,253.44,49
12978,491183,945.58,518
12978,493815,108.37,53
12978,495152,393.88,250
12978,500092,498.63,299
12978,534008,556.36,274
12979,491340,517.7,520
12980,489748,754.2,84
12980,494150,726.6,52
12980,498756,1110.48,128
12980,503243,502.8,56
12980,508739,419.4,12
12980,513709,324,96
12980,515342,559.2,16
12980,518377,1145.4,116
12980,521868,380.4,56
12980,525719,559.2,16
12980,528085,1058.16,184
12980,533757,1331.04,208
12982,504257,701.97,491
12982,506446,360.7,250
12982,510167,309.55,167
12982,512904,306.24,248
12982,516114,97.8,28
12982,527774,410.16,214
12982,531836,167.85,43
12983,505173,490.08,638
12986,495085,303.87,135
12986,500383,456.85,133
12986,511217,328.3,188
12986,511218,19.8,12
12986,513563,298.4,252
12986,516007,377.45,135
12986,521477,546.51,185
12986,525829,285.78,74
12986,525830,95.88,48
12986,525831,17,2
12987,494922,282.33,168
12987,503973,178.35,55
12987,527286,292.83,143
12989,491201,413.1,114
12989,496011,46.08,72
12989,496172,92.16,144
12989,497895,237.6,144
12989,497896,261.6,48
12989,499637,313.1,106
12989,501695,285,156
12989,503849,907.1,466
12989,503858,47.4,12
12989,506603,430,140
12989,510452,307,164
12989,515783,280.5,102
12989,516561,360,288
12989,517568,487,308
12989,522119,450,360
12989,522120,360,288
12989,525173,540,432
12989,526385,810,648
12990,503106,117,60
12990,516630,156,80
12990,522595,214.5,110
12990,527441,58.5,30
12991,532981,261.06,78
12992,491963,93.35,21
12993,498336,169.55,77
12993,501681,266.9,166
12993,523121,99.72,132
12993,523122,308.7,136
12996,535828,355.5,122
12997,503613,2.95,1
12997,507207,271.75,147
12997,520052,303.78,180
12997,531945,305.54,194
12998,499004,300.2,331
12998,503964,303.9,310
12998,518003,315.98,483
13000,491965,497.65,169
13001,490100,869.93,403
13001,495467,1051.92,500
13001,498433,838.15,416
13001,500505,445.44,150
13001,502608,503.97,394
13001,504158,487.67,221
13001,506114,812.45,333
13001,507736,381.52,238
13001,510170,1527.2,836
13001,512056,800.86,456
13001,513945,532.8,304
13001,515116,444.03,291
13001,516963,870.42,650
13001,519399,259.94,124
13001,519477,802.13,471
13001,521577,796.86,534
13001,523612,1192.92,786
13001,525981,984.15,491
13001,528110,370.91,233
13001,529846,380.01,203
13002,524936,180.38,96
13002,527894,112.8,32
13004,491984,306.54,146
13004,493467,415.85,229
13004,494662,377.32,314
13004,497228,341.78,270
13004,498442,266.21,197
13004,500459,309.26,180
13004,502501,316.58,202
13004,505519,328.66,200
13004,507888,352.91,179
13004,510296,328.75,209
13004,514360,301.66,240
13004,517017,320.98,246
13004,519876,307.7,212
13004,521128,322.68,160
13004,522172,345.84,210
13004,525109,327.45,299
13004,533366,385.02,244
13004,533798,339.75,209
13005,521788,229.73,219
13005,525110,256.25,71
13007,507370,175.25,59
13008,492409,189.31,75
13008,531239,193.35,129
13009,497005,234,120
13010,499529,177.12,127
13010,536257,153,196
13011,536823,50.55,13
13012,505889,381.89,215
13012,515760,405.62,264
13012,525576,523.48,260
