index,cust_id,frequency,recency,T,monetary_value,pred_purchases,est_trans_value,clv
324,13101,2.0,183.0,338.0,212.82999999999998,1.22,290.9196904152423,338.0160639449139
325,13102,13.0,217.0,239.0,353.93769230769226,8.24,359.6657481480646,2903.277137674174
326,13103,1.0,140.0,234.0,342.36,1.03,385.7818971233335,371.0053713700783
327,13104,2.0,238.0,310.0,256.98,1.31,318.6117041588255,398.7249990387082
328,13107,4.0,260.0,330.0,778.7875,2.17,697.1241303480444,1457.6264816864064
329,13108,1.0,63.0,92.0,350.06,1.97,389.3000556861915,740.6103237891354
330,13110,4.0,301.0,395.0,276.505,1.86,309.9074261279834,554.2631933549533
331,13113,13.0,255.0,278.0,450.47999999999996,7.3,448.12028370915493,3192.926562489071
332,13115,5.0,220.0,256.0,489.084,3.24,476.2592819640922,1499.9767921642401
333,13117,11.0,258.0,280.0,139.15272727272728,6.19,166.76665954485875,1007.7378709478196
334,13118,3.0,63.0,96.0,332.07666666666665,4.21,357.68359912311064,1497.8276483985744
335,13123,1.0,57.0,186.0,151.31,1.23,298.49044343060467,339.42205839869126
336,13126,5.0,281.0,304.0,286.752,2.82,312.7889250656467,853.2153121799779
337,13129,1.0,77.0,186.0,124.5,1.23,286.2408549799265,327.9211928146807
338,13131,2.0,250.0,325.0,794.53,1.26,655.776868096835,788.2252770290977
339,13134,1.0,14.0,73.0,407.8,2.25,415.68167587053154,897.8509831203435
340,13136,4.0,356.0,388.0,779.465,1.89,697.6464247085073,1267.5449357184364
341,13137,7.0,116.0,159.0,460.2485714285714,6.29,454.74185571931264,2823.8305058804417
342,13138,1.0,24.0,53.0,193.23,2.63,317.64384693125476,821.8819269007972
343,13140,2.0,125.0,148.0,269.83,2.31,326.67155413855465,736.008137019973
344,13141,10.0,345.0,387.0,492.838,4.32,485.34560033072887,2030.7587485086183
345,13145,3.0,227.0,256.0,234.33333333333334,2.1,287.6776657147849,583.7993812808544
346,13148,10.0,343.0,389.0,458.329,4.3,454.50272335181114,1893.1225408266198
347,13150,1.0,146.0,287.0,273.45,0.88,354.29666250430216,286.58143617915783
348,13151,1.0,2.0,284.0,301.5,0.88,367.1128115547133,261.492248128523
349,13152,6.0,277.0,351.0,277.6516666666667,2.94,301.5713832984677,856.5337436412535
350,13154,2.0,336.0,392.0,643.87,1.07,561.2790472450063,573.4165058155903
351,13155,2.0,123.0,148.0,271.36,2.31,327.6312094279699,738.1667442988173
352,13156,2.0,291.0,333.0,396.31,1.23,406.00305806354663,477.95167657890084
353,13157,3.0,232.0,298.0,1250.98,1.86,1015.8224549225365,1815.7178314322882
354,13162,11.0,355.0,392.0,626.6363636363636,4.67,606.7105596652655,2746.4296821841217
355,13164,1.0,98.0,324.0,96.4,0.79,273.4018607440423,195.94426222861537
356,13173,8.0,362.0,386.0,247.875,3.52,270.44026789409327,920.6309254415575
357,13174,8.0,366.0,392.0,755.9275,3.47,712.7709944139851,2393.796969380225
358,13175,1.0,153.0,392.0,512.3,0.67,463.428113509318,283.8499049156593
359,13178,9.0,326.0,380.0,857.2144444444444,3.98,806.4771751203336,3105.996091008601
360,13183,5.0,241.0,292.0,516.992,2.91,498.8070288371613,1407.7188196073275
361,13190,2.0,188.0,389.0,211.78,1.08,290.2611034519182,298.42317267969065
362,13192,2.0,151.0,343.0,460.86,1.2,446.4904756659995,512.1305363749706
363,13196,2.0,174.0,274.0,535.5450000000001,1.45,493.33482552872897,684.9884873971869
364,13198,1.0,47.0,91.0,751.15,1.99,572.5595645143339,1093.071343457337
365,13199,24.0,368.0,391.0,269.89708333333334,9.89,277.0895225075852,2663.1559635302265
366,13201,3.0,140.0,299.0,307.9533333333333,1.85,340.4059351707165,606.4960574150552
367,13202,6.0,336.0,387.0,210.01666666666668,2.7,245.11985420339298,639.4442853811158
368,13203,5.0,336.0,379.0,287.77799999999996,2.34,313.61786258505936,707.4387740173815
369,13206,11.0,332.0,389.0,664.5909090909091,4.7,640.9637519962472,2921.038557124925
370,13207,1.0,161.0,269.0,71.4,0.92,261.9792680074905,224.60432610682489
371,13208,2.0,287.0,393.0,351.74,1.07,378.0476095346338,385.3319250842713
372,13209,4.0,170.0,341.0,590.15,2.11,551.7008057402555,1120.9747602215887
373,13211,5.0,352.0,390.0,259.212,2.28,290.5384969129907,639.159476081346
374,13213,5.0,185.0,225.0,407.07800000000003,3.59,410.0040673276832,1434.5483328580224
375,13214,6.0,229.0,303.0,269.43333333333334,3.32,294.71195425611256,949.4418802163913
376,13223,3.0,242.0,322.0,196.43999999999997,1.74,260.53762373456976,435.99658892425464
377,13225,7.0,301.0,379.0,1195.847142857143,3.16,1083.5626223318918,3313.3779038713637
378,13230,16.0,266.0,288.0,204.425625,8.64,219.49313708226043,1852.5825602647112
379,13233,1.0,274.0,351.0,280.71,0.74,357.6137834349968,245.77207349747945
380,13234,1.0,60.0,389.0,118.10000000000001,0.68,283.31667123936927,166.36363607478626
381,13238,1.0,160.0,247.0,188.9,0.99,315.66545386928397,290.90570379352096
382,13239,3.0,65.0,159.0,328.4666666666667,3.02,355.098037417923,1047.7096547350961
383,13240,3.0,287.0,309.0,306.5233333333333,1.8,339.3817375977474,588.292525732268
384,13242,3.0,217.0,325.0,104.0,1.73,194.3300547518706,322.61148255376025
385,13243,1.0,182.0,288.0,385.31,0.87,405.40591144472955,328.6144970942459
386,13246,4.0,132.0,182.0,310.74,3.47,336.29967325778347,1143.3256755683901
387,13249,5.0,283.0,341.0,164.224,2.56,213.79471806896436,528.5988331461334
388,13250,1.0,42.0,159.0,120.0,1.38,284.1847882873472,363.55140009373736
389,13252,1.0,231.0,282.0,52.4,0.89,253.29809752771112,209.9796742632875
390,13253,1.0,273.0,360.0,946.3199999999999,0.72,661.7334614900465,444.6650903371795
391,13255,1.0,139.0,169.0,225.7,1.32,332.47951037748817,415.1732448036011
392,13258,1.0,21.0,57.0,200.4,2.55,320.91984652809776,798.9536109719284
393,13259,5.0,301.0,355.0,197.802,2.47,240.92343544405088,575.3089092701829
394,13262,1.0,211.0,257.0,140.75,0.96,293.66554025868516,263.00902338270714
395,13263,3.0,20.0,70.0,286.59,5.03,325.1050441563605,1645.4916911400728
396,13266,6.0,309.0,379.0,334.205,2.75,348.77360318595385,926.6183008024449
397,13267,13.0,366.0,389.0,379.2476923076923,5.51,382.85541854818064,2045.0606384324758
398,13269,8.0,368.0,394.0,417.82875,3.46,418.4087666462499,1398.9326526775692
399,13275,1.0,249.0,289.0,61.5,0.87,257.455921283816,209.2368444759699
400,13276,2.0,245.0,299.0,475.75,1.35,455.82986603161555,588.2165071378793
401,13277,2.0,159.0,196.0,129.0,1.88,238.33936171479897,434.0581715819328
402,13278,2.0,211.0,267.0,297.71500000000003,1.48,344.1617422074067,488.3243146319372
403,13280,2.0,265.0,301.0,514.635,1.34,480.2195365733875,616.2187202998468
404,13283,1.0,73.0,297.0,151.9,0.85,298.7600166191873,228.89672450706854
405,13285,1.0,24.0,281.0,315.17,0.89,373.3586852630598,285.96690125001965
406,13287,2.0,101.0,361.0,258.605,1.15,319.6309458877796,350.42604263922794
407,13288,4.0,223.0,323.0,140.4625,2.21,205.03033308998653,436.6238000733632
408,13291,9.0,252.0,323.0,308.9288888888889,4.56,322.15663786072133,1428.021551059127
409,13292,2.0,111.0,183.0,102.56,1.98,221.7555147526169,425.915420282973
410,13293,5.0,276.0,325.0,191.268,2.66,235.64441229410698,607.194379716486
411,13295,2.0,200.0,233.0,297.135,1.65,343.79795131337994,545.5281807022698
412,13296,4.0,154.0,234.0,145.94,2.87,209.25301553933602,583.1112223068809
413,13297,2.0,157.0,199.0,811.1,1.86,666.1699976037697,1198.839690003806
414,13299,1.0,105.0,185.0,725.02,1.23,560.62067058609,649.2559806430422
415,13300,1.0,186.0,231.0,598.64,1.04,502.8771797842733,491.2922094296761
416,13304,2.0,214.0,326.0,304.86,1.25,348.64326968640785,417.92280745409505
417,13305,6.0,267.0,296.0,223.01166666666666,3.39,255.96612640847164,841.1481361703986
418,13307,1.0,105.0,249.0,30.6,0.98,243.33759666143797,220.53610218286997
419,13310,1.0,22.0,59.0,159.72,2.51,302.3330036271807,739.3126938329051
420,13313,5.0,258.0,394.0,301.22200000000004,2.26,324.47969105580404,707.3346062190184
421,13316,5.0,247.0,296.0,1039.2959999999998,2.88,920.792781409595,2568.981348852917
422,13317,10.0,341.0,383.0,379.5591,4.36,384.10107927804336,1621.832074707641
423,13319,23.0,368.0,390.0,461.3195652173913,9.51,459.40273311392536,4245.621169871285
424,13320,1.0,44.0,135.0,372.8,1.55,399.690046039359,579.9568633942897
425,13324,5.0,135.0,220.0,608.2719999999999,3.65,572.5549984005032,2039.4496106915872
426,13327,12.0,356.0,378.0,444.79583333333335,5.23,442.7694901654934,2247.241068779175
427,13329,4.0,369.0,392.0,997.33,1.87,865.6016436637835,1558.617775636179
428,13330,2.0,199.0,311.0,513.34,1.31,479.407279318621,598.2517475576686
429,13333,2.0,247.0,315.0,426.78000000000003,1.29,425.11462451353486,524.8118913333166
430,13334,1.0,116.0,309.0,1535.31,0.82,930.8451773261122,700.6761917714579
431,13338,2.0,162.0,360.0,600.75,1.15,534.2330759511601,587.6469253441581
432,13340,3.0,238.0,312.0,1772.8466666666666,1.79,1389.5948838829934,2388.8941861913677
433,13346,4.0,134.0,253.0,63.375,2.69,145.60248583955683,380.5877444607663
434,13357,2.0,133.0,284.0,827.6700000000001,1.41,676.5631271107046,911.4143047517709
435,13360,3.0,269.0,357.0,283.7,1.6,323.0351623480524,494.5957730857491
436,13361,1.0,145.0,274.0,633.25,0.91,518.6906171687556,436.66780303182827
437,13362,2.0,47.0,82.0,747.435,3.36,626.2376747275473,2093.3227362489865
438,13368,1.0,9.0,80.0,35.400000000000006,2.14,245.5307344668559,499.8017154174643
439,13371,1.0,127.0,289.0,1108.65,0.87,735.9026406470248,589.4007612768276
440,13373,2.0,318.0,390.0,1763.2600000000002,1.08,1263.3892004597183,1296.492252167472
441,13374,1.0,35.0,106.0,123.2,1.81,285.64688015762584,490.7923489696975
442,13377,1.0,249.0,302.0,737.56,0.84,566.3502431027443,443.1800075788195
443,13381,5.0,359.0,395.0,913.5319999999999,2.26,819.1841087084103,1782.0876636683024
444,13382,3.0,303.0,388.0,303.18333333333334,1.49,336.9895558538896,479.8155105868007
445,13384,3.0,110.0,157.0,517.23,3.04,490.2945044567689,1460.7805026619853
446,13386,1.0,23.0,94.0,521.76,1.95,467.7504226008292,866.334172684294
447,13393,3.0,149.0,389.0,374.1766666666667,1.48,387.8365486489829,550.4908646922087
448,13394,10.0,359.0,395.0,379.71500000000003,4.24,384.24041697316676,1579.1111698433529
449,13395,1.0,21.0,78.0,359.63,2.17,393.67262418574353,820.0759594541754
450,13397,4.0,251.0,345.0,331.185,2.09,352.06101377388575,708.4591564613403
451,13399,2.0,55.0,176.0,87.75,2.04,212.46630244134926,420.2499511314903
452,13402,2.0,192.0,221.0,311.65,1.72,352.9021320492375,584.3740542166263
453,13403,1.0,336.0,380.0,75.9,0.69,264.0353347000698,169.68805250721442
454,13405,2.0,243.0,381.0,247.45000000000002,1.1,312.6342434345594,327.41366017846536
455,13406,1.0,204.0,288.0,428.76,0.87,425.25837762085655,345.4844163031895
456,13407,2.0,83.0,318.0,430.34000000000003,1.28,427.3475479320434,522.58496603903
457,13408,36.0,364.0,392.0,641.8272777777778,14.66,634.8110190810073,9054.170807316532
458,13410,3.0,338.0,388.0,372.5933333333333,1.49,386.70253035723397,550.6185064796232
459,13413,3.0,48.0,344.0,137.31666666666666,1.65,218.19218701719865,342.2457792776166
460,13414,2.0,140.0,260.0,441.89,1.51,434.5920045286093,630.2230166797331
461,13415,2.0,256.0,385.0,158.625,1.09,256.920922465731,266.62452039644074
462,13417,2.0,122.0,326.0,212.28,1.25,290.57471629159636,348.11071532626164
463,13418,12.0,356.0,385.0,441.2008333333333,5.15,439.4984945372523,2195.0955061743803
464,13421,3.0,257.0,320.0,477.5166666666667,1.75,461.850938292775,777.032196220538
465,13425,1.0,71.0,236.0,942.86,1.02,660.1525746553077,619.0771168298279
466,13426,10.0,348.0,387.0,392.446,4.32,395.6189172721787,1655.3336794837219
467,13427,2.0,245.0,379.0,163.965,1.1,260.27030759349395,273.8345791386033
468,13431,4.0,253.0,316.0,438.4225,2.25,434.7319237076358,943.3473290194116
469,13432,1.0,41.0,269.0,308.8,0.92,370.4482086337864,302.8286516671696
470,13433,3.0,195.0,353.0,187.70666666666668,1.61,254.28261757797554,393.06992806879833
471,13434,2.0,270.0,312.0,396.72,1.3,406.26022059208276,505.66139374148366
472,13435,1.0,124.0,157.0,341.49,1.39,385.38439089610154,508.2988616809469
473,13439,1.0,138.0,183.0,418.62,1.24,420.6253740069111,493.6220159242041
474,13440,2.0,28.0,108.0,25.275,2.85,173.2803781235609,486.29285057329025
475,13442,2.0,71.0,395.0,110.935,1.07,227.0085298172264,229.641049649577
476,13443,5.0,229.0,334.0,210.07799999999997,2.6,250.841600150006,631.308104590439
477,13444,1.0,132.0,163.0,496.39,1.35,456.15877549177645,585.2245653861079
478,13446,10.0,233.0,320.0,334.07,5.07,343.4445921244983,1693.8577452021123
479,13448,6.0,360.0,390.0,794.6916666666667,2.68,733.1186384669079,1899.607235942951
480,13450,6.0,229.0,260.0,306.1133333333333,3.76,325.3269034275081,1191.4758214578424
481,13451,5.0,247.0,285.0,668.366,2.97,621.106822271444,1789.0454013921976
482,13455,4.0,364.0,387.0,388.06000000000006,1.89,395.9067580562687,720.9512993809137
483,13457,1.0,49.0,394.0,35.72,0.67,245.67694365388377,140.47236357045165
484,13458,1.0,9.0,45.0,990.37,2.83,681.8600698918508,1899.0992720960462
485,13459,1.0,58.0,339.0,529.62,0.76,471.34168575720116,315.685655384468
486,13461,2.0,190.0,254.0,1189.2,1.54,903.3240269684081,1335.701587759207
487,13462,3.0,315.0,382.0,276.8433333333333,1.51,318.1242662930469,459.19086360045924
488,13464,3.0,224.0,275.0,707.8733333333333,1.98,626.8374690041336,1198.6776042837628
489,13465,1.0,140.0,243.0,319.62,1.0,375.391906770166,349.77836227431766
490,13466,2.0,220.0,285.0,221.57,1.4,296.40164285281685,398.25190267152846
491,13468,35.0,368.0,393.0,210.60914285714287,14.23,217.56270822414623,3011.60339799677
492,13472,1.0,92.0,212.0,330.06,1.11,380.16198149695003,393.10149735937546
493,13473,4.0,150.0,381.0,461.59499999999997,1.92,452.5959326638295,834.496417768634
494,13474,1.0,52.0,152.0,69.15,1.42,260.95123466120083,347.3462410623473
495,13476,2.0,238.0,301.0,291.1,1.34,340.0126443384644,436.28728106848314
496,13477,3.0,228.0,340.0,318.9633333333333,1.66,348.29154026049923,556.2177288345281
497,13478,3.0,208.0,334.0,609.8633333333333,1.69,556.640543041408,902.6382680456854
498,13479,1.0,25.0,134.0,163.06,1.55,303.85906201678404,438.5789362597888
499,13480,1.0,263.0,336.0,133.88,0.77,290.52661177468076,207.35271615498812
500,13481,4.0,361.0,392.0,428.77,1.87,427.29067453513994,769.3836457394942
501,13484,1.0,256.0,296.0,311.14,0.85,371.5173633139276,295.9186713826845
502,13485,7.0,360.0,393.0,342.81142857142856,3.06,354.3516197013105,1049.7086480592668
503,13487,1.0,229.0,391.0,167.52,0.67,305.8968525609848,190.16762239903738
504,13488,7.0,316.0,340.0,895.5485714285714,3.47,826.8547041372561,2778.5638614873137
505,13491,17.0,360.0,389.0,184.0494117647059,7.11,199.62012631553358,1379.3559031821078
506,13495,5.0,364.0,389.0,575.446,2.29,546.0338453671305,1203.9455375494776
507,13497,4.0,301.0,326.0,188.8325,2.19,242.3194522273731,512.0199200524537
508,13501,1.0,84.0,227.0,949.62,1.06,663.2412437312714,646.1933369929153
509,13502,1.0,133.0,205.0,180.6,1.14,311.87315308074875,334.0722062982179
510,13503,3.0,182.0,318.0,252.50666666666666,1.76,300.69380829713293,508.51597758053373
511,13506,3.0,91.0,117.0,251.12,3.72,299.70064701425383,1101.3201061226491
512,13510,5.0,343.0,375.0,500.006,2.36,485.08350768244037,1104.4204318563663
513,13512,2.0,196.0,240.0,154.44,1.61,254.29598299762466,393.9088461681826
514,13513,1.0,214.0,312.0,319.85,0.82,375.4969946233423,284.87289249052293
515,13514,2.0,254.0,339.0,158.7,1.21,256.96796439168276,297.87348064559177
516,13515,1.0,195.0,301.0,186.60000000000002,0.84,314.6145753375212,245.8006370280454
517,13520,5.0,351.0,379.0,539.13,2.34,516.6930120776659,1165.5343509174409
518,13523,1.0,36.0,59.0,566.95,2.51,488.3979012314203,1199.2967716281391
519,13527,4.0,269.0,344.0,544.3575000000001,2.09,516.3987179151827,1041.8015162630925
520,13531,3.0,370.0,393.0,314.34,1.47,344.9802068485923,485.7311985046137
521,13534,7.0,141.0,177.0,236.84857142857143,5.82,263.7700883483764,1510.605903543307
522,13537,1.0,26.0,108.0,302.0,1.79,367.3412634094443,620.2907230251465
523,13538,4.0,279.0,332.0,302.025,2.16,329.5811561338983,685.5741699202542
524,13539,3.0,170.0,247.0,201.51,2.16,264.16886967509646,552.0498055933522
525,13540,1.0,188.0,312.0,263.14,0.82,349.58598525974816,264.49085042970535
526,13541,1.0,143.0,227.0,474.9,1.06,446.33991477543657,440.4004764585658
527,13542,16.0,353.0,386.0,239.26624999999999,6.76,251.92443119314095,1653.175989124925
528,13543,1.0,53.0,344.0,851.16,0.75,618.2545044976357,406.20962458501447
529,13544,2.0,233.0,301.0,171.635,1.34,265.0811285541572,340.13581291291536
530,13545,1.0,154.0,201.0,250.5,1.16,343.8107223721476,375.0976800544502
531,13546,1.0,42.0,81.0,272.74,2.12,353.9722608705841,726.0601120281982
532,13552,5.0,230.0,315.0,501.178,2.73,486.03040317245177,1286.1913827134601
533,13554,5.0,66.0,103.0,306.366,6.22,328.63568969114397,2040.812010690232
534,13555,6.0,311.0,346.0,672.2383333333333,2.97,630.9130066275413,1814.4013482111031
535,13556,1.0,6.0,92.0,93.6,1.97,272.1225303575485,504.7808867695734
536,13557,9.0,316.0,388.0,241.7444444444444,3.9,262.8101788867079,993.8337580660065
537,13559,1.0,31.0,200.0,660.0,1.16,530.912791396866,558.4027914159307
538,13561,8.0,252.0,306.0,184.92000000000002,4.28,215.6291393432845,896.9329825592132
539,13562,3.0,293.0,351.0,699.8166666666667,1.62,621.0671064543288,965.0185308027764
540,13564,23.0,369.0,394.0,668.7552173913044,9.42,656.6448691776286,6014.307110057376
541,13566,2.0,205.0,296.0,271.145,1.36,327.49635590690826,426.19622797893817
542,13567,2.0,113.0,198.0,333.9,1.87,366.85790341491645,662.7097137459705
543,13569,2.0,61.0,85.0,140.765,3.29,245.71867183242648,803.740598819695
544,13571,13.0,349.0,388.0,180.22923076923078,5.52,200.50960556457412,1073.4476158583573
545,13573,2.0,258.0,294.0,270.11,1.37,326.8471773287745,427.83656173527856
546,13576,10.0,358.0,388.0,450.56000000000006,4.31,447.55907644088325,1868.4409144023286
547,13577,6.0,343.0,382.0,283.63666666666666,2.73,306.5667614552508,808.9107740997055
548,13579,3.0,290.0,316.0,229.48333333333335,1.77,284.2039886316381,483.3352147989026
549,13582,1.0,228.0,274.0,164.18,0.91,304.37079417138153,258.5314452823762
550,13584,1.0,177.0,332.0,248.75,0.78,343.011140880589,245.31380460513495
551,13585,2.0,208.0,395.0,335.895,1.07,368.1092186452323,373.44171856512867
552,13587,1.0,214.0,320.0,392.8,0.8,408.8281202286004,303.36816781989313
553,13589,3.0,284.0,390.0,157.31333333333333,1.48,232.51424119025552,329.56063750150724
554,13590,10.0,363.0,395.0,400.039,4.24,402.4052618460846,1653.7683003092618
555,13591,3.0,290.0,382.0,307.87,1.51,340.34624999746654,491.2514611947638
556,13593,7.0,260.0,304.0,429.40857142857146,3.81,428.3785195254019,1584.0728429533633
557,13595,2.0,130.0,303.0,135.265,1.33,242.26893059596654,308.98276155839994
558,13597,1.0,2.0,59.0,16.5,2.51,236.89525435802275,572.9455648781025
559,13598,2.0,156.0,308.0,170.525,1.32,264.38490805007166,332.5960021430643
560,13599,8.0,372.0,395.0,546.56375,3.45,530.4905811802563,1769.7301453548068
561,13601,1.0,154.0,203.0,284.24,1.15,359.22665352939794,388.8081900028212
562,13602,2.0,179.0,217.0,213.45,1.74,291.30857033644327,489.4809806047482
563,13605,1.0,184.0,228.0,352.78000000000003,1.05,390.54283377592833,385.61534093922296
564,13610,6.0,316.0,360.0,116.20833333333333,2.87,166.82276159561388,463.54488590980606
565,13611,6.0,362.0,393.0,301.6333333333334,2.67,321.5876729943607,827.6886544164676
566,13613,2.0,208.0,317.0,285.925,1.28,336.76675144779523,413.46824405870814
567,13614,1.0,158.0,208.0,443.88,1.13,432.16676170792306,458.8407113772575
568,13615,6.0,281.0,337.0,841.1150000000001,3.04,771.8658573972994,2270.745567224018
569,13616,1.0,123.0,348.0,105.85,0.75,277.7196007984589,188.1765592190533
570,13617,4.0,87.0,152.0,155.5925,3.96,216.69426471183186,843.6730717399043
571,13619,1.0,130.0,331.0,128.95,0.78,288.27407648703274,204.81140822343627
